Season,Round,Date,Home.team,Away.team,providerId
2019,QF,6/09/2019,Geelong,Collingwood,CD_M20190142403
2019,EF,7/09/2019,Greater Western Sydney,Western Bulldogs,CD_M20190142402
2019,QF,7/09/2019,Brisbane Lions,Richmond,CD_M20190142404
2019,SF,13/09/2019,Geelong,West Coast,CD_M20190142501
2019,SF,14/09/2019,Brisbane Lions,Greater Western Sydney,CD_M20190142502
2019,PF,20/09/2019,Richmond,Geelong,CD_M20190142602
2019,PF,21/09/2019,Collingwood,Greater Western Sydney,CD_M20190142601
2019,GF,28/09/2019,Richmond,Greater Western Sydney,CD_M20190142701
2020,1,19/03/2020,Richmond,Carlton,CD_M20200140101
2020,1,20/03/2020,Western Bulldogs,Collingwood,CD_M20200140102
2020,1,21/03/2020,Essendon,Fremantle,CD_M20200140103
2020,1,21/03/2020,Adelaide,Sydney,CD_M20200140104
2020,1,21/03/2020,Greater Western Sydney,Geelong,CD_M20200140105
2020,1,21/03/2020,Gold Coast,Port Adelaide,CD_M20200140106
2020,1,22/03/2020,North Melbourne,St Kilda,CD_M20200140107
